transaction_id,customer_id,transaction_date,product_id,quantity,unit_price,total_amount,discount_amount,payment_method,shipping_cost,order_status,channel
TXN0000003868,CUST000067,2023-09-06 02:28:12,PROD000134,1,32.54,32.54,0.0,Debit Card,11.98,Completed,Mobile App
TXN0000012056,CUST003986,2023-10-09 19:50:08,PROD000074,3,39.92,119.76,0.0,PayPal,0.0,Completed,Mobile App
TXN0000001129,CUST000020,2024-05-20 17:43:59,PROD000043,1,15.34,15.34,0.0,Debit Card,8.14,Completed,In-Store
TXN0000001713,CUST003845,2024-07-28 03:36:10,PROD000057,1,139.38,139.38,0.0,Google Pay,0.0,Completed,Website
TXN0000009988,CUST004116,2024-02-17 10:32:05,PROD000089,1,266.69,266.69,0.0,Apple Pay,0.0,Completed,Website
TXN0000024105,CUST004525,2024-09-27 06:29:53,PROD000154,1,208.5,208.5,0.0,Google Pay,0.0,Completed,In-Store
TXN0000019722,CUST001376,2024-10-27 04:27:26,PROD000015,1,419.19,419.19,0.0,Debit Card,0.0,Completed,Website
TXN0000020556,CUST002669,2023-12-12 07:10:12,PROD000198,3,162.42,416.68,70.58,Google Pay,0.0,Completed,Mobile App
TXN0000010845,CUST001222,2024-07-28 07:40:08,PROD000174,1,46.5,46.5,0.0,PayPal,11.76,Completed,Website
TXN0000013607,CUST002442,2024-05-30 00:10:42,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000012016,CUST002234,2023-07-06 23:43:52,PROD000020,1,223.82,223.82,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000014567,CUST004896,2024-02-20 22:51:22,PROD000134,1,32.54,32.54,0.0,Google Pay,13.73,Completed,Website
TXN0000012939,CUST000846,2024-07-26 08:59:53,PROD000074,1,39.92,39.92,0.0,Apple Pay,13.24,Completed,Mobile App
TXN0000018680,CUST004134,2023-07-05 12:07:06,PROD000095,1,201.2,201.2,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000015947,CUST000592,2023-09-21 22:17:34,PROD000095,1,201.2,170.41,30.79,Debit Card,0.0,Returned,Website
TXN0000020705,CUST000306,2023-08-22 09:14:33,PROD000107,1,150.46,150.46,0.0,Debit Card,0.0,Completed,Website
TXN0000017787,CUST002496,2023-08-17 02:45:11,PROD000095,1,201.2,201.2,0.0,Apple Pay,0.0,Completed,Website
TXN0000001001,CUST004589,2023-04-24 04:28:04,PROD000183,1,193.99,193.99,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000013744,CUST001285,2023-03-10 13:04:53,PROD000074,1,39.92,39.92,0.0,Debit Card,13.22,Completed,In-Store
TXN0000022779,CUST003590,2024-10-31 00:05:19,PROD000023,1,81.25,68.23,13.02,Debit Card,0.0,Completed,Mobile App
TXN0000009388,CUST003701,2023-12-29 01:01:56,PROD000116,1,124.37,124.37,0.0,Debit Card,0.0,Completed,Website
TXN0000019937,CUST002854,2023-12-06 01:51:01,PROD000021,1,210.15,210.15,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000019628,CUST000474,2024-09-06 21:56:45,PROD000157,1,189.69,189.69,0.0,Credit Card,0.0,Completed,In-Store
TXN0000003883,CUST000844,2023-08-11 13:48:41,PROD000057,1,139.38,122.49,16.89,Credit Card,0.0,Completed,Website
TXN0000006595,CUST001081,2023-02-24 22:03:06,PROD000095,2,201.2,402.4,0.0,PayPal,0.0,Completed,Mobile App
TXN0000010789,CUST002926,2024-05-17 04:22:36,PROD000129,1,352.76,352.76,0.0,Google Pay,0.0,Completed,Website
TXN0000021614,CUST000075,2024-04-19 00:58:58,PROD000035,2,180.62,287.19,74.05,Apple Pay,0.0,Completed,Mobile App
TXN0000008084,CUST002276,2024-06-10 10:21:18,PROD000197,1,238.41,238.41,0.0,Apple Pay,0.0,Completed,Website
TXN0000004160,CUST002098,2023-03-04 12:36:40,PROD000143,1,392.92,392.92,0.0,PayPal,0.0,Completed,Website
TXN0000006079,CUST002024,2024-05-05 02:24:51,PROD000095,1,201.2,201.2,0.0,Debit Card,0.0,Completed,Website
TXN0000010471,CUST001696,2024-12-21 14:32:57,PROD000071,1,18.01,13.94,4.07,Google Pay,9.98,Completed,Mobile App
TXN0000001667,CUST002167,2023-05-19 21:34:15,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Completed,Website
TXN0000016486,CUST000100,2023-02-16 20:34:36,PROD000197,1,238.41,238.41,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000019037,CUST004517,2023-08-20 14:31:01,PROD000116,1,124.37,124.37,0.0,PayPal,0.0,Completed,In-Store
TXN0000019622,CUST000385,2023-07-01 23:29:21,PROD000043,1,15.34,15.34,0.0,PayPal,11.1,Completed,Website
TXN0000003993,CUST004029,2023-01-10 05:42:53,PROD000051,2,204.56,409.12,0.0,Apple Pay,0.0,Completed,Website
TXN0000006467,CUST002559,2023-08-27 21:12:19,PROD000051,1,204.56,204.56,0.0,Credit Card,0.0,Completed,Website
TXN0000002651,CUST004028,2023-08-12 02:58:53,PROD000054,1,297.4,297.4,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000007481,CUST000872,2023-03-24 18:51:41,PROD000023,1,81.25,81.25,0.0,Debit Card,0.0,Completed,Website
TXN0000014782,CUST002173,2023-05-23 22:02:36,PROD000017,1,189.17,164.92,24.25,Apple Pay,0.0,Completed,Website
TXN0000011838,CUST002493,2024-04-01 09:43:59,PROD000170,1,313.91,313.91,0.0,Debit Card,0.0,Completed,Website
TXN0000004500,CUST004981,2023-05-28 14:07:39,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000010747,CUST003244,2023-01-03 07:56:50,PROD000017,1,189.17,189.17,0.0,Debit Card,0.0,Returned,Website
TXN0000017695,CUST003974,2024-03-09 08:54:10,PROD000120,2,160.76,321.52,0.0,Debit Card,0.0,Cancelled,Mobile App
TXN0000016636,CUST002098,2024-04-28 17:11:48,PROD000012,2,32.73,65.46,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000009558,CUST003393,2024-05-26 20:43:55,PROD000035,1,180.62,180.62,0.0,Debit Card,0.0,Completed,In-Store
TXN0000006806,CUST001605,2024-08-31 16:47:06,PROD000079,1,77.73,77.73,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000021863,CUST001631,2023-08-18 06:02:51,PROD000017,1,189.17,189.17,0.0,Google Pay,0.0,Cancelled,Mobile App
TXN0000005730,CUST000076,2024-11-09 09:40:13,PROD000020,1,223.82,223.82,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000023157,CUST003028,2023-09-09 14:55:19,PROD000035,1,180.62,180.62,0.0,Google Pay,0.0,Completed,Website
TXN0000012093,CUST002827,2024-04-18 18:57:17,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000016405,CUST000118,2024-09-04 18:14:00,PROD000074,2,39.92,79.84,0.0,PayPal,0.0,Completed,Website
TXN0000000981,CUST000651,2024-12-08 17:49:22,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Returned,Website
TXN0000001822,CUST004549,2024-09-19 01:27:24,PROD000020,1,223.82,223.82,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000020978,CUST001376,2024-06-20 05:52:05,PROD000124,1,432.11,432.11,0.0,PayPal,0.0,Completed,In-Store
TXN0000024439,CUST004327,2024-11-14 05:14:35,PROD000082,1,111.9,111.9,0.0,PayPal,0.0,Completed,Website
TXN0000013653,CUST000374,2023-04-01 09:03:15,PROD000094,1,159.21,159.21,0.0,Google Pay,0.0,Completed,Website
TXN0000013328,CUST002145,2023-02-05 17:00:26,PROD000023,2,81.25,162.5,0.0,Google Pay,0.0,Cancelled,In-Store
TXN0000014199,CUST004579,2023-09-12 19:09:07,PROD000039,1,37.96,37.96,0.0,Google Pay,13.41,Completed,Mobile App
TXN0000012086,CUST004967,2024-03-27 00:22:00,PROD000169,1,499.99,458.73,41.26,Credit Card,0.0,Cancelled,Website
TXN0000006332,CUST000978,2023-06-09 15:17:49,PROD000106,1,211.4,211.4,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000017123,CUST004701,2023-03-22 21:04:41,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Website
TXN0000016076,CUST000592,2024-06-15 08:21:38,PROD000163,1,197.26,197.26,0.0,Google Pay,0.0,Cancelled,Mobile App
TXN0000017429,CUST003603,2024-04-30 21:52:22,PROD000043,1,15.34,15.34,0.0,PayPal,7.44,Completed,Mobile App
TXN0000003317,CUST002213,2023-09-07 05:03:08,PROD000001,1,323.46,251.14,72.32,Debit Card,0.0,Completed,Website
TXN0000011828,CUST001066,2024-01-06 07:35:06,PROD000079,1,77.73,77.73,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000018859,CUST004568,2023-03-17 16:05:14,PROD000153,1,191.62,167.11,24.51,PayPal,0.0,Completed,Website
TXN0000017984,CUST003341,2023-03-28 18:26:01,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Cancelled,Website
TXN0000019836,CUST004405,2024-10-12 23:37:27,PROD000145,3,78.93,223.88,12.91,Google Pay,0.0,Completed,Website
TXN0000014363,CUST002600,2023-04-08 22:32:56,PROD000012,3,32.73,98.19,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000013479,CUST000650,2023-01-18 16:04:57,PROD000013,1,334.47,252.67,81.8,PayPal,0.0,Completed,Website
TXN0000002369,CUST000592,2023-03-17 20:02:22,PROD000082,1,111.9,111.9,0.0,Debit Card,0.0,Completed,Website
TXN0000000217,CUST001195,2023-05-14 19:09:40,PROD000074,3,39.92,119.76,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000008523,CUST001492,2024-04-19 05:08:51,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Mobile App
TXN0000010786,CUST001726,2024-02-24 07:39:17,PROD000134,1,32.54,32.54,0.0,PayPal,13.69,Completed,Website
TXN0000018090,CUST000148,2023-07-21 17:25:32,PROD000197,1,238.41,238.41,0.0,Credit Card,0.0,Completed,Website
TXN0000012510,CUST001093,2023-02-16 23:57:18,PROD000057,1,139.38,139.38,0.0,PayPal,0.0,Completed,In-Store
TXN0000024010,CUST001597,2023-05-13 19:59:01,PROD000051,1,204.56,204.56,0.0,Google Pay,0.0,Completed,Website
TXN0000014578,CUST000817,2023-05-13 04:27:53,PROD000106,1,211.4,211.4,0.0,PayPal,0.0,Completed,In-Store
TXN0000020008,CUST002510,2023-06-29 19:10:15,PROD000015,1,419.19,350.91,68.28,PayPal,0.0,Completed,Mobile App
TXN0000020770,CUST003765,2024-02-19 15:58:12,PROD000134,1,32.54,32.54,0.0,Credit Card,11.85,Completed,Website
TXN0000018873,CUST003227,2024-07-22 18:15:04,PROD000105,1,108.01,108.01,0.0,PayPal,0.0,Completed,In-Store
TXN0000018078,CUST001376,2024-01-29 01:19:07,PROD000015,1,419.19,340.61,78.58,Debit Card,0.0,Completed,Website
TXN0000004559,CUST001729,2024-10-08 23:48:43,PROD000134,1,32.54,32.54,0.0,Google Pay,11.61,Completed,Website
TXN0000017292,CUST002225,2023-09-24 12:04:17,PROD000000,1,250.63,250.63,0.0,PayPal,0.0,Cancelled,In-Store
TXN0000010045,CUST003351,2024-03-06 16:47:18,PROD000033,1,288.23,266.01,22.22,Credit Card,0.0,Returned,Website
TXN0000004434,CUST002777,2024-03-09 21:47:24,PROD000138,1,194.07,194.07,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000020062,CUST001813,2024-10-28 20:18:50,PROD000134,3,32.54,80.03,17.59,Credit Card,0.0,Completed,Website
TXN0000007168,CUST000679,2024-02-01 05:13:37,PROD000134,1,32.54,32.54,0.0,Debit Card,10.59,Completed,Mobile App
TXN0000024874,CUST002043,2024-06-04 08:23:23,PROD000163,1,197.26,158.99,38.27,Apple Pay,0.0,Completed,Website
TXN0000014270,CUST001425,2024-04-05 03:38:28,PROD000197,1,238.41,238.41,0.0,PayPal,0.0,Completed,Website
TXN0000005938,CUST003548,2023-05-22 03:48:00,PROD000013,1,334.47,334.47,0.0,Debit Card,0.0,Returned,In-Store
TXN0000017518,CUST004712,2024-09-12 06:38:23,PROD000021,1,210.15,198.01,12.14,Apple Pay,0.0,Completed,Mobile App
TXN0000010805,CUST001722,2024-04-22 13:16:59,PROD000197,1,238.41,238.41,0.0,Google Pay,0.0,Completed,Website
TXN0000006131,CUST001410,2023-04-10 02:57:57,PROD000022,2,75.59,151.18,0.0,Apple Pay,0.0,Completed,Website
TXN0000024639,CUST004337,2024-04-25 12:32:24,PROD000109,1,236.53,213.72,22.81,Apple Pay,0.0,Completed,Website
TXN0000003250,CUST000174,2024-07-06 00:10:55,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Completed,Website
TXN0000007322,CUST004454,2024-11-23 16:16:02,PROD000051,1,204.56,166.3,38.26,PayPal,0.0,Completed,In-Store
TXN0000010444,CUST002697,2023-08-29 13:07:46,PROD000051,2,204.56,409.12,0.0,Google Pay,0.0,Completed,Website
TXN0000015396,CUST002926,2024-05-03 02:51:39,PROD000078,1,101.94,101.94,0.0,Apple Pay,0.0,Completed,Website
TXN0000020678,CUST000374,2024-11-17 23:22:15,PROD000152,1,29.53,29.53,0.0,Debit Card,10.07,Completed,In-Store
TXN0000014557,CUST003129,2023-11-18 19:01:38,PROD000023,3,81.25,243.75,0.0,PayPal,0.0,Completed,Mobile App
TXN0000009220,CUST003013,2024-12-09 21:11:37,PROD000131,2,294.34,588.68,0.0,Debit Card,0.0,Completed,Website
TXN0000013433,CUST004704,2023-05-10 05:40:49,PROD000085,1,229.32,229.32,0.0,Google Pay,0.0,Completed,Website
TXN0000017945,CUST004850,2024-11-22 05:49:13,PROD000020,1,223.82,223.82,0.0,PayPal,0.0,Completed,Mobile App
TXN0000017293,CUST001849,2024-10-14 07:27:53,PROD000010,1,223.07,223.07,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000020141,CUST002597,2024-07-06 05:09:19,PROD000015,1,419.19,419.19,0.0,PayPal,0.0,Completed,Website
TXN0000006348,CUST002557,2024-08-21 03:23:34,PROD000163,1,197.26,197.26,0.0,Google Pay,0.0,Completed,Website
TXN0000006930,CUST003979,2024-04-01 06:54:38,PROD000134,2,32.54,65.08,0.0,PayPal,0.0,Completed,Mobile App
TXN0000005669,CUST003770,2024-01-24 16:18:18,PROD000092,1,59.07,59.07,0.0,PayPal,0.0,Completed,Website
TXN0000019931,CUST002639,2023-07-01 19:26:59,PROD000163,1,197.26,168.9,28.36,Credit Card,0.0,Completed,Website
TXN0000006157,CUST000301,2024-10-17 15:06:52,PROD000134,1,32.54,32.54,0.0,Apple Pay,12.34,Completed,Website
TXN0000011534,CUST002844,2024-10-05 07:32:43,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Mobile App
TXN0000020673,CUST002940,2024-02-09 15:32:00,PROD000102,1,56.45,56.45,0.0,PayPal,0.0,Completed,Website
TXN0000014749,CUST004064,2024-01-21 15:04:24,PROD000043,1,15.34,15.34,0.0,Apple Pay,7.22,Completed,Website
TXN0000011124,CUST001479,2024-09-20 12:25:31,PROD000013,1,334.47,334.47,0.0,Credit Card,0.0,Completed,Website
TXN0000015571,CUST000395,2023-06-18 17:23:49,PROD000020,1,223.82,178.8,45.02,PayPal,0.0,Completed,Website
TXN0000010214,CUST003227,2023-11-12 23:35:36,PROD000132,1,34.38,29.16,5.22,Debit Card,6.38,Completed,Mobile App
TXN0000013641,CUST000565,2023-08-26 20:47:40,PROD000163,1,197.26,197.26,0.0,Credit Card,0.0,Completed,Website
TXN0000023021,CUST002193,2024-04-07 23:31:53,PROD000196,1,198.0,186.01,11.99,Google Pay,0.0,Completed,Mobile App
TXN0000008843,CUST003227,2024-06-20 21:50:22,PROD000142,1,276.48,276.48,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000016975,CUST000386,2024-04-11 09:20:14,PROD000015,2,419.19,838.38,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000002671,CUST002478,2023-02-02 15:08:21,PROD000039,2,37.96,75.92,0.0,Apple Pay,0.0,Completed,Website
TXN0000019831,CUST004228,2023-06-07 16:41:08,PROD000074,1,39.92,39.92,0.0,PayPal,5.97,Completed,Website
TXN0000016847,CUST003080,2024-03-08 06:35:42,PROD000120,1,160.76,160.76,0.0,PayPal,0.0,Completed,Website
TXN0000010858,CUST000374,2024-08-03 17:40:30,PROD000067,1,205.03,205.03,0.0,Credit Card,0.0,Completed,Website
TXN0000015086,CUST003227,2023-06-17 09:08:06,PROD000141,1,114.46,114.46,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000014171,CUST003799,2024-07-04 21:01:27,PROD000099,3,216.29,648.87,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000022085,CUST003427,2023-05-20 23:47:54,PROD000051,1,204.56,204.56,0.0,PayPal,0.0,Completed,Website
TXN0000016915,CUST001623,2023-07-10 21:20:46,PROD000095,1,201.2,201.2,0.0,Google Pay,0.0,Completed,Website
TXN0000007211,CUST004272,2023-07-05 23:09:59,PROD000102,1,56.45,56.45,0.0,Debit Card,0.0,Completed,Website
TXN0000019655,CUST001857,2024-08-23 07:43:15,PROD000173,1,68.48,68.48,0.0,Debit Card,0.0,Completed,In-Store
TXN0000024518,CUST000624,2023-04-11 21:33:24,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,Website
TXN0000002891,CUST004686,2023-02-21 00:53:44,PROD000079,1,77.73,77.73,0.0,Debit Card,0.0,Completed,In-Store
TXN0000023640,CUST004621,2024-09-12 01:51:56,PROD000181,1,272.94,272.94,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000005343,CUST004610,2024-05-18 12:04:45,PROD000015,3,419.19,1257.57,0.0,Debit Card,0.0,Completed,Website
TXN0000024755,CUST001201,2024-08-31 10:10:24,PROD000015,1,419.19,419.19,0.0,Credit Card,0.0,Completed,Website
TXN0000004672,CUST002771,2024-08-10 06:58:03,PROD000043,1,15.34,15.34,0.0,PayPal,7.81,Completed,Mobile App
TXN0000001156,CUST003076,2024-07-04 09:00:39,PROD000082,1,111.9,94.16,17.74,Apple Pay,0.0,Completed,Mobile App
TXN0000024304,CUST000256,2024-04-19 17:17:16,PROD000197,1,238.41,238.41,0.0,PayPal,0.0,Completed,In-Store
TXN0000022884,CUST000575,2024-02-26 12:03:16,PROD000039,1,37.96,37.96,0.0,Credit Card,6.09,Completed,Website
TXN0000022402,CUST003290,2024-02-15 23:52:36,PROD000082,1,111.9,111.9,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000020653,CUST001376,2023-01-20 21:02:54,PROD000141,1,114.46,114.46,0.0,Apple Pay,0.0,Completed,Website
TXN0000016815,CUST002834,2024-01-19 20:26:56,PROD000112,1,281.74,281.74,0.0,Debit Card,0.0,Completed,Website
TXN0000018165,CUST004625,2024-02-22 20:16:18,PROD000013,1,334.47,334.47,0.0,Apple Pay,0.0,Completed,Website
TXN0000017469,CUST003822,2023-12-31 18:30:08,PROD000081,1,87.32,87.32,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000009994,CUST002045,2024-03-26 04:40:13,PROD000015,1,419.19,419.19,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000008953,CUST001222,2024-01-02 09:37:22,PROD000134,1,32.54,32.54,0.0,Google Pay,10.32,Completed,In-Store
TXN0000023431,CUST004768,2024-07-03 13:44:23,PROD000051,2,204.56,409.12,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000015555,CUST000988,2024-02-24 16:36:39,PROD000072,3,74.91,224.73,0.0,PayPal,0.0,Completed,In-Store
TXN0000003196,CUST003450,2024-07-20 08:49:09,PROD000074,2,39.92,75.04,4.8,PayPal,0.0,Completed,Mobile App
TXN0000010646,CUST002098,2024-04-23 17:55:58,PROD000134,1,32.54,32.54,0.0,Credit Card,9.88,Completed,Website
TXN0000021091,CUST003380,2023-02-22 18:51:23,PROD000043,1,15.34,15.34,0.0,Google Pay,9.79,Completed,Website
TXN0000008886,CUST004479,2023-08-31 00:06:51,PROD000082,2,111.9,192.74,31.06,PayPal,0.0,Completed,Mobile App
TXN0000012910,CUST004932,2024-02-13 16:02:08,PROD000109,1,236.53,178.43,58.1,Google Pay,0.0,Completed,Mobile App
TXN0000011189,CUST003873,2023-10-21 12:53:02,PROD000120,1,160.76,160.76,0.0,Credit Card,0.0,Completed,Website
TXN0000010381,CUST001376,2024-06-12 04:52:17,PROD000051,1,204.56,189.25,15.31,Apple Pay,0.0,Completed,Mobile App
TXN0000008559,CUST003474,2023-02-28 00:18:55,PROD000120,2,160.76,321.52,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000002721,CUST002895,2024-05-06 02:53:02,PROD000050,1,349.77,262.34,87.43,Google Pay,0.0,Completed,Website
TXN0000001394,CUST001255,2024-07-22 23:34:47,PROD000074,2,39.92,79.84,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000022051,CUST000638,2024-06-27 03:08:23,PROD000067,1,205.03,194.64,10.39,Google Pay,0.0,Completed,Website
TXN0000012375,CUST001004,2023-11-12 02:11:16,PROD000134,1,32.54,24.47,8.07,Apple Pay,6.67,Completed,Mobile App
TXN0000014397,CUST001573,2023-06-14 11:33:03,PROD000120,3,160.76,482.28,0.0,Google Pay,0.0,Completed,Website
TXN0000015635,CUST000020,2023-02-26 19:01:21,PROD000107,1,150.46,150.46,0.0,Apple Pay,0.0,Completed,Website
TXN0000016582,CUST001700,2023-08-04 08:43:33,PROD000023,1,81.25,81.25,0.0,Debit Card,0.0,Completed,Website
TXN0000002924,CUST001256,2023-12-19 02:30:08,PROD000015,1,419.19,419.19,0.0,Google Pay,0.0,Completed,In-Store
TXN0000017885,CUST003346,2023-05-30 19:06:43,PROD000094,1,159.21,159.21,0.0,Apple Pay,0.0,Completed,In-Store
TXN0000001157,CUST000144,2023-06-01 18:52:14,PROD000095,1,201.2,201.2,0.0,Google Pay,0.0,Completed,Mobile App
TXN0000002970,CUST003017,2024-05-05 12:18:09,PROD000197,1,238.41,238.41,0.0,Debit Card,0.0,Returned,Mobile App
TXN0000001235,CUST004579,2023-01-01 01:59:43,PROD000199,2,232.35,464.7,0.0,PayPal,0.0,Completed,Website
TXN0000010375,CUST000243,2024-12-12 13:17:23,PROD000082,1,111.9,111.9,0.0,PayPal,0.0,Completed,Website
TXN0000019799,CUST003487,2024-05-13 16:00:30,PROD000134,1,32.54,32.54,0.0,Google Pay,7.36,Completed,Mobile App
TXN0000001401,CUST001219,2023-08-06 18:52:08,PROD000079,1,77.73,77.73,0.0,PayPal,0.0,Completed,Website
TXN0000024624,CUST001282,2023-06-23 22:27:43,PROD000188,1,165.59,165.59,0.0,Google Pay,0.0,Completed,Website
TXN0000015647,CUST000057,2024-08-07 12:28:26,PROD000163,1,197.26,197.26,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000012221,CUST000526,2024-11-12 19:19:55,PROD000051,2,204.56,409.12,0.0,Google Pay,0.0,Completed,Website
TXN0000024516,CUST000374,2024-03-30 16:41:31,PROD000051,1,204.56,204.56,0.0,Apple Pay,0.0,Returned,Website
TXN0000013722,CUST001075,2023-09-14 22:31:03,PROD000028,1,232.38,232.38,0.0,PayPal,0.0,Completed,Mobile App
TXN0000005604,CUST002902,2023-03-15 22:08:59,PROD000094,2,159.21,318.42,0.0,Debit Card,0.0,Completed,Website
TXN0000002796,CUST003846,2024-06-06 00:50:53,PROD000095,1,201.2,201.2,0.0,Credit Card,0.0,Cancelled,Mobile App
TXN0000008433,CUST003837,2023-03-18 01:59:27,PROD000033,1,288.23,288.23,0.0,Debit Card,0.0,Completed,Website
TXN0000020967,CUST001729,2024-02-28 03:53:13,PROD000045,1,128.39,128.39,0.0,Google Pay,0.0,Completed,Website
TXN0000000722,CUST003235,2024-04-12 03:19:52,PROD000120,1,160.76,140.43,20.33,Google Pay,0.0,Completed,Website
TXN0000019611,CUST004712,2024-05-29 03:20:06,PROD000145,1,78.93,78.93,0.0,Credit Card,0.0,Returned,In-Store
TXN0000001895,CUST003227,2023-04-06 00:54:36,PROD000051,1,204.56,204.56,0.0,Debit Card,0.0,Completed,Website
TXN0000022519,CUST002781,2023-01-27 17:23:01,PROD000057,1,139.38,139.38,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000022363,CUST000589,2023-10-26 14:21:41,PROD000020,2,223.82,447.64,0.0,PayPal,0.0,Completed,Website
TXN0000020805,CUST001005,2024-01-01 23:29:33,PROD000043,1,15.34,15.34,0.0,Debit Card,14.36,Completed,In-Store
TXN0000007441,CUST003897,2023-06-18 23:57:21,PROD000015,2,419.19,838.38,0.0,PayPal,0.0,Completed,Mobile App
TXN0000011793,CUST000006,2024-08-12 04:28:01,PROD000059,1,76.01,76.01,0.0,Apple Pay,0.0,Cancelled,Website
TXN0000018277,CUST003541,2023-03-26 01:49:48,PROD000109,1,236.53,236.53,0.0,Google Pay,0.0,Completed,Website
TXN0000017249,CUST001047,2023-07-07 15:59:25,PROD000134,1,32.54,32.54,0.0,Google Pay,8.32,Completed,Website
TXN0000019889,CUST002491,2024-09-21 04:45:47,PROD000188,2,165.59,331.18,0.0,Apple Pay,0.0,Completed,Mobile App
TXN0000021457,CUST004411,2024-07-15 13:58:40,PROD000142,1,276.48,276.48,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000018352,CUST002509,2024-06-17 18:57:47,PROD000188,1,165.59,165.59,0.0,Debit Card,0.0,Completed,Website
TXN0000014791,CUST002788,2023-10-10 20:35:11,PROD000163,2,197.26,394.52,0.0,Credit Card,0.0,Completed,Mobile App
TXN0000017606,CUST002813,2023-12-25 04:16:43,PROD000074,1,39.92,39.92,0.0,Debit Card,6.6,Completed,Website
TXN0000003014,CUST000458,2023-09-27 16:27:32,PROD000111,1,447.13,407.5,39.63,Apple Pay,0.0,Completed,Mobile App
TXN0000011457,CUST004850,2023-09-28 21:13:46,PROD000015,3,419.19,1257.57,0.0,Google Pay,0.0,Completed,Website
TXN0000019485,CUST002063,2023-10-03 00:27:58,PROD000182,1,217.18,217.18,0.0,Debit Card,0.0,Completed,Mobile App
TXN0000005224,CUST003100,2024-11-23 21:29:00,PROD000094,1,159.21,159.21,0.0,Google Pay,0.0,Returned,In-Store
